"student_id","district"
943319,"Wilsonville"
952476,"Riverdale"
941590,"Sherwood"
944137,"Camas"
906364,"Lake Oswego"
940941,"Wilsonville"
919091,"Sherwood"
949928,"Ridgefield"
942629,"Camas"
900540,"Ridgefield"
917985,"Camas"
945031,"Ridgefield"
955895,"Ridgefield"
928211,"Ridgefield"
937139,"Wilsonville"
950816,"St. Paul"
954997,"Wilsonville"
937437,"St. Paul"
942409,"Wilsonville"
926919,"Wilsonville"
911249,"St. Paul"
930679,"Sherwood"
950917,"St. Paul"
953309,"Camas"
941478,"Wilsonville"
924938,"Sherwood"
936025,"Lake Oswego"
938526,"Ridgefield"
950285,"Ridgefield"
924602,"Ridgefield"
947638,"Ridgefield"
917153,"Ridgefield"
927529,"Ridgefield"
930400,"Beaverton"
956188,"Camas"
958327,"Beaverton"
929936,"Ridgefield"
958972,"Camas"
960011,"Sherwood"
903843,"Wilsonville"
935334,"Ridgefield"
938095,"Lake Oswego"
910117,"Beaverton"
910566,"Wilsonville"
911950,"Wilsonville"
936569,"Ridgefield"
950521,"Riverdale"
926546,"Sherwood"
940987,"St. Paul"
911352,"Ridgefield"
958286,"Camas"
937510,"Beaverton"
921067,"Lake Oswego"
932299,"Camas"
926008,"Riverdale"
925526,"St. Paul"
916951,"Camas"
950976,"Wilsonville"
951296,"Ridgefield"
951140,"Beaverton"
943973,"Wilsonville"
904044,"Riverdale"
927487,"St. Paul"
913268,"Camas"
955043,"Beaverton"
923558,"Lake Oswego"
952480,"Lake Oswego"
938598,"Ridgefield"
958656,"Beaverton"
941261,"Lake Oswego"
903781,"Lake Oswego"
904295,"Riverdale"
957926,"Lake Oswego"
945303,"Wilsonville"
954843,"Ridgefield"
942734,"Lake Oswego"
908795,"Ridgefield"
945018,"Beaverton"
929787,"Riverdale"
911366,"Ridgefield"
915652,"Beaverton"
911660,"Riverdale"
954136,"Sherwood"
905698,"Wilsonville"
914955,"St. Paul"
952832,"Lake Oswego"
901831,"Beaverton"
948501,"Ridgefield"
941167,"Beaverton"
925582,"Wilsonville"
900055,"Lake Oswego"
933702,"Beaverton"
907979,"Beaverton"
919887,"Wilsonville"
936999,"Camas"
944610,"Beaverton"
900041,"Lake Oswego"
945924,"Lake Oswego"
960335,"Wilsonville"
913514,"Lake Oswego"
926805,"St. Paul"
921017,"Beaverton"
952712,"Camas"
927164,"Sherwood"
951342,"Camas"
920896,"Camas"
921969,"Camas"
900317,"Ridgefield"
917038,"Sherwood"
911177,"Ridgefield"
945415,"St. Paul"
931644,"Ridgefield"
921612,"Wilsonville"
920313,"Ridgefield"
947579,"Wilsonville"
941037,"Lake Oswego"
935796,"Ridgefield"
930808,"Lake Oswego"
912543,"Lake Oswego"
932361,"Beaverton"
921051,"Lake Oswego"
957135,"Wilsonville"
944220,"Lake Oswego"
940571,"Ridgefield"
954534,"Riverdale"
914161,"Lake Oswego"
923080,"Lake Oswego"
900585,"Beaverton"
944008,"Sherwood"
910921,"Sherwood"
953977,"Riverdale"
925513,"Lake Oswego"
948239,"Camas"
929771,"Beaverton"
959773,"Wilsonville"
938282,"Lake Oswego"
915659,"Sherwood"
943493,"Sherwood"
950939,"Beaverton"
903383,"Beaverton"
941812,"Wilsonville"
957777,"Sherwood"
917211,"Ridgefield"
931820,"Riverdale"
936408,"Ridgefield"
909751,"Ridgefield"
916414,"St. Paul"
907792,"Sherwood"
948292,"Sherwood"
915468,"Beaverton"
941218,"Sherwood"
942618,"Sherwood"
956731,"Ridgefield"
908460,"Beaverton"
955839,"Camas"
903848,"Camas"
949891,"Lake Oswego"
942742,"Camas"
934797,"Lake Oswego"
949463,"Camas"
948963,"Beaverton"
900916,"Wilsonville"
952037,"Ridgefield"
933230,"Camas"
917566,"Sherwood"
933331,"Lake Oswego"
942845,"Beaverton"
904751,"Sherwood"
916279,"Wilsonville"
926831,"Beaverton"
940998,"Beaverton"
947613,"Sherwood"
917191,"Beaverton"
954771,"Lake Oswego"
944754,"Sherwood"
903268,"Sherwood"
946273,"Wilsonville"
928113,"Camas"
927036,"Ridgefield"
940725,"Wilsonville"
929455,"Sherwood"
923636,"Beaverton"
914217,"Sherwood"
928129,"Camas"
933675,"Sherwood"
953155,"Sherwood"
901575,"Beaverton"
948559,"Wilsonville"
930041,"Lake Oswego"
946223,"Beaverton"
945221,"Beaverton"
925498,"Wilsonville"
956370,"Beaverton"
951256,"Ridgefield"
954899,"Ridgefield"
954140,"Beaverton"
951832,"Ridgefield"
935926,"St. Paul"
913915,"Beaverton"
907654,"Beaverton"
946943,"Wilsonville"
901121,"Sherwood"
957931,"Wilsonville"
916692,"Sherwood"
903934,"Lake Oswego"
930609,"Sherwood"
921435,"Ridgefield"
903632,"Ridgefield"
942896,"Riverdale"
918774,"Lake Oswego"
907097,"Riverdale"
943298,"Lake Oswego"
919333,"Sherwood"
912837,"Camas"
919936,"Lake Oswego"
924644,"Ridgefield"
908670,"Riverdale"
951878,"Camas"
959861,"Wilsonville"
933308,"Lake Oswego"
957333,"Lake Oswego"
957626,"Riverdale"
949220,"Wilsonville"
931847,"Lake Oswego"
951978,"Lake Oswego"
959440,"Sherwood"
952794,"Beaverton"
918991,"Ridgefield"
939900,"Beaverton"
908206,"Beaverton"
923958,"Sherwood"
948025,"Wilsonville"
910254,"Ridgefield"
949959,"Camas"
940593,"Beaverton"
930560,"Beaverton"
905235,"Lake Oswego"
916255,"Sherwood"
932443,"Lake Oswego"
915750,"St. Paul"
908221,"Camas"
910034,"Sherwood"
941407,"Wilsonville"
903099,"Beaverton"
929067,"Wilsonville"
942337,"St. Paul"
930561,"Beaverton"
956074,"Beaverton"
944657,"Beaverton"
947761,"Lake Oswego"
935382,"Camas"
905013,"Wilsonville"
907248,"Lake Oswego"
908768,"Wilsonville"
955057,"Sherwood"
924604,"Ridgefield"
938492,"Wilsonville"
949788,"Ridgefield"
921109,"Wilsonville"
951365,"Sherwood"
948354,"Riverdale"
953342,"Beaverton"
928887,"Ridgefield"
910336,"Riverdale"
944340,"Camas"
917172,"Ridgefield"
918649,"Lake Oswego"
940531,"Wilsonville"
944298,"Lake Oswego"
940406,"Ridgefield"
937166,"Sherwood"
937393,"Sherwood"
934914,"Lake Oswego"
924792,"Lake Oswego"
915973,"Sherwood"
924422,"Ridgefield"
901796,"Beaverton"
958545,"St. Paul"
904427,"Lake Oswego"
906747,"Sherwood"
949987,"St. Paul"
915695,"Riverdale"
945773,"Ridgefield"
934110,"Sherwood"
952012,"Beaverton"
921659,"Camas"
925253,"Beaverton"
948314,"Ridgefield"
953964,"Ridgefield"
902612,"Wilsonville"
917956,"St. Paul"
901433,"Ridgefield"
937947,"Beaverton"
931153,"Wilsonville"
936186,"Sherwood"
947341,"Ridgefield"
956640,"Sherwood"
942306,"St. Paul"
957425,"Beaverton"
911455,"Lake Oswego"
929931,"Sherwood"
954824,"Sherwood"
955618,"Lake Oswego"
923198,"Camas"
929000,"St. Paul"
907696,"Ridgefield"
900817,"Ridgefield"
952428,"St. Paul"
903783,"St. Paul"
953079,"Beaverton"
922268,"Wilsonville"
915733,"Ridgefield"
945258,"Sherwood"
929235,"Ridgefield"
901595,"Wilsonville"
900655,"Beaverton"
920968,"Sherwood"
942192,"St. Paul"
906538,"St. Paul"
917587,"Sherwood"
936992,"Wilsonville"
944016,"Ridgefield"
925921,"Ridgefield"
956987,"Ridgefield"
923910,"Sherwood"
930384,"Ridgefield"
958212,"Wilsonville"
940369,"Wilsonville"
909934,"Lake Oswego"
928437,"Beaverton"
902538,"St. Paul"
904813,"Sherwood"
932776,"Wilsonville"
927939,"Lake Oswego"
940853,"Camas"
918742,"Camas"
934877,"Sherwood"
941389,"Beaverton"
912952,"Lake Oswego"
945302,"Beaverton"
904896,"Beaverton"
928325,"Beaverton"
946860,"Riverdale"
940556,"Sherwood"
905421,"Lake Oswego"
914192,"Sherwood"
942465,"Ridgefield"
960389,"St. Paul"
939317,"Lake Oswego"
947388,"Riverdale"
917958,"Beaverton"
935356,"Ridgefield"
930149,"Beaverton"
905489,"Lake Oswego"
946651,"Lake Oswego"
931609,"St. Paul"
905979,"Wilsonville"
915644,"Riverdale"
931506,"Sherwood"
920206,"Ridgefield"
943088,"Sherwood"
955771,"Riverdale"
950898,"Riverdale"
900382,"Sherwood"
900366,"Sherwood"
911135,"Wilsonville"
935880,"Wilsonville"
914777,"Lake Oswego"
929427,"Beaverton"
918351,"Beaverton"
926294,"Beaverton"
917586,"Sherwood"
915114,"Sherwood"
936935,"Wilsonville"
926438,"Wilsonville"
914888,"Wilsonville"
942076,"Lake Oswego"
917581,"Beaverton"
918301,"Sherwood"
937981,"St. Paul"
908577,"Sherwood"
926783,"Riverdale"
920690,"Riverdale"
925420,"Sherwood"
923029,"Beaverton"
910113,"Beaverton"
913358,"Camas"
945950,"Lake Oswego"
913189,"St. Paul"
927138,"Sherwood"
911341,"Beaverton"
959526,"Lake Oswego"
959464,"Sherwood"
910454,"Beaverton"
936540,"Sherwood"
908223,"Sherwood"
924286,"Wilsonville"
959155,"Sherwood"
907512,"Camas"
954085,"St. Paul"
908107,"Ridgefield"
915027,"Riverdale"
916558,"Sherwood"
937115,"Lake Oswego"
930206,"Wilsonville"
945851,"Riverdale"
931825,"Ridgefield"
936002,"Lake Oswego"
934544,"Beaverton"
945402,"Sherwood"
933278,"Ridgefield"
942718,"Sherwood"
943972,"Sherwood"
935041,"Camas"
952927,"Ridgefield"
928316,"St. Paul"
942937,"Riverdale"
946791,"Lake Oswego"
917767,"Sherwood"
939481,"Ridgefield"
938018,"Sherwood"
951660,"St. Paul"
915702,"Wilsonville"
957983,"Ridgefield"
943074,"Lake Oswego"
909496,"Beaverton"
905393,"Ridgefield"
941890,"Riverdale"
959137,"Wilsonville"
938901,"Wilsonville"
924106,"St. Paul"
942665,"Lake Oswego"
910927,"St. Paul"
925803,"Sherwood"
930907,"Beaverton"
906650,"Ridgefield"
956645,"Wilsonville"
914308,"Beaverton"
944997,"Beaverton"
929389,"Sherwood"
952447,"Riverdale"
903271,"St. Paul"
907851,"Wilsonville"
926564,"Wilsonville"
930218,"Beaverton"
933923,"Beaverton"
916884,"Lake Oswego"
933840,"Riverdale"
908465,"Camas"
947659,"Camas"
915033,"Lake Oswego"
931269,"Beaverton"
934264,"Beaverton"
918882,"Sherwood"
939657,"Ridgefield"
941782,"Camas"
955470,"Camas"
938742,"St. Paul"
933047,"Ridgefield"
929130,"Wilsonville"
944270,"Wilsonville"
913892,"Ridgefield"
923070,"Riverdale"
944828,"Sherwood"
926283,"Camas"
925177,"Wilsonville"
950426,"Beaverton"
945802,"Wilsonville"
960439,"Beaverton"
936217,"Sherwood"
918710,"Riverdale"
911713,"Lake Oswego"
923952,"Camas"
926523,"Sherwood"
936280,"Sherwood"
935881,"Ridgefield"
939105,"Sherwood"
936464,"Beaverton"
931365,"Beaverton"
941792,"Beaverton"
940505,"Ridgefield"
943997,"Ridgefield"
905113,"Beaverton"
905902,"Ridgefield"
944276,"Ridgefield"
900712,"Lake Oswego"
934410,"Sherwood"
918044,"St. Paul"
935214,"Beaverton"
951704,"Ridgefield"
954590,"Ridgefield"
915237,"Riverdale"
944346,"Sherwood"
913666,"Lake Oswego"
937031,"Sherwood"
928535,"Camas"
935809,"Lake Oswego"
924721,"Riverdale"
914521,"Ridgefield"
920588,"Ridgefield"
924243,"St. Paul"
918265,"Riverdale"
957017,"Sherwood"
900115,"Lake Oswego"
907338,"Ridgefield"
903467,"Beaverton"
916715,"St. Paul"
928443,"Beaverton"
908539,"Sherwood"
942992,"Beaverton"
932287,"Ridgefield"
956660,"Sherwood"
938039,"Lake Oswego"
942808,"Camas"
950539,"Sherwood"
932065,"Wilsonville"
937554,"Sherwood"
953794,"Sherwood"
928786,"Camas"
936646,"Camas"
947187,"Camas"
906321,"Riverdale"
948862,"St. Paul"
945632,"St. Paul"
956922,"St. Paul"
937888,"Lake Oswego"
922469,"Lake Oswego"
918786,"Camas"
907155,"Wilsonville"
944283,"Sherwood"
934243,"Wilsonville"
945592,"Lake Oswego"
903042,"Sherwood"
950155,"Sherwood"
911926,"St. Paul"
914684,"Beaverton"
950243,"Beaverton"
916109,"Riverdale"
918214,"Lake Oswego"
931474,"Lake Oswego"
937015,"Sherwood"
930204,"Sherwood"
917366,"Wilsonville"
948329,"Lake Oswego"
954315,"Camas"
911675,"Lake Oswego"
942582,"Lake Oswego"
944022,"Wilsonville"
938111,"St. Paul"
902630,"Beaverton"
937349,"Sherwood"
942296,"Sherwood"
943744,"Wilsonville"
952243,"Beaverton"
959003,"Sherwood"
936313,"Beaverton"
911036,"Wilsonville"
920054,"Sherwood"
936479,"Riverdale"
912031,"Lake Oswego"
951790,"Wilsonville"
919723,"Beaverton"
936562,"Lake Oswego"
912450,"Beaverton"
921465,"Lake Oswego"
912421,"Riverdale"
952175,"Ridgefield"
903485,"Lake Oswego"
955361,"Riverdale"
904332,"St. Paul"
920656,"Beaverton"
922625,"Ridgefield"
956544,"Camas"
952054,"St. Paul"
908477,"Ridgefield"
913772,"Camas"
955320,"Ridgefield"
912787,"Ridgefield"
951750,"Beaverton"
916888,"Beaverton"
917683,"Camas"
935690,"Sherwood"
911647,"Sherwood"
920925,"Sherwood"
948207,"St. Paul"
938031,"Wilsonville"
922852,"Lake Oswego"
956033,"Sherwood"
941839,"Wilsonville"
907948,"Wilsonville"
909824,"Beaverton"
919141,"Riverdale"
926856,"Sherwood"
950981,"St. Paul"
951760,"Lake Oswego"
942879,"Wilsonville"
959501,"St. Paul"
945361,"Beaverton"
949607,"Camas"
930009,"Riverdale"
914362,"Sherwood"
916804,"Beaverton"
908869,"St. Paul"
914692,"Camas"
946612,"Lake Oswego"
903236,"St. Paul"
929351,"Beaverton"
903952,"Camas"
926395,"Beaverton"
947974,"Ridgefield"
903988,"St. Paul"
926903,"St. Paul"
945451,"Ridgefield"
947088,"Beaverton"
907276,"Camas"
960252,"Sherwood"
948507,"Sherwood"
918670,"Beaverton"
914859,"Ridgefield"
907292,"Beaverton"
922776,"Wilsonville"
944526,"Wilsonville"
950741,"Beaverton"
960536,"Lake Oswego"
945431,"Beaverton"
931184,"Lake Oswego"
947820,"Wilsonville"
911967,"Wilsonville"
938460,"Beaverton"
941874,"Sherwood"
942394,"Lake Oswego"
935895,"Lake Oswego"
934053,"Beaverton"
951396,"Sherwood"
923995,"Camas"
954015,"Wilsonville"
924691,"Riverdale"
952387,"Wilsonville"
926393,"Ridgefield"
930465,"Beaverton"
936400,"Riverdale"
926725,"Sherwood"
949105,"Camas"
906740,"Camas"
954562,"Camas"
946636,"Lake Oswego"
931979,"Lake Oswego"
950641,"Ridgefield"
958348,"Ridgefield"
930324,"Lake Oswego"
940647,"Wilsonville"
958381,"Wilsonville"
912799,"Camas"
945201,"Lake Oswego"
916565,"Beaverton"
900021,"Wilsonville"
924962,"Camas"
900364,"Wilsonville"
938972,"Riverdale"
900628,"Wilsonville"
922573,"Ridgefield"
954452,"Lake Oswego"
914151,"Lake Oswego"
917070,"Sherwood"
918278,"Wilsonville"
928988,"Beaverton"
906135,"Beaverton"
958864,"Sherwood"
921179,"Ridgefield"
908558,"Riverdale"
910035,"Riverdale"
943253,"Sherwood"
954504,"Camas"
908370,"Lake Oswego"
948823,"St. Paul"
913712,"Lake Oswego"
924810,"Riverdale"
909637,"Riverdale"
923234,"Sherwood"
939863,"Ridgefield"
957512,"Camas"
909256,"Wilsonville"
906069,"Wilsonville"
901192,"Camas"
902800,"St. Paul"
948195,"Wilsonville"
940188,"Sherwood"
922072,"Ridgefield"
958826,"Camas"
952079,"Lake Oswego"
929501,"Lake Oswego"
920826,"Camas"
931025,"Wilsonville"
924990,"Riverdale"
941722,"St. Paul"
937263,"Sherwood"
924848,"Wilsonville"
914553,"Riverdale"
914175,"Wilsonville"
952994,"St. Paul"
950624,"St. Paul"
950941,"Wilsonville"
909040,"Ridgefield"
910344,"Riverdale"
907468,"Beaverton"
940780,"Ridgefield"
950654,"Wilsonville"
942231,"Sherwood"
925280,"Sherwood"
906640,"Beaverton"
902029,"St. Paul"
956655,"Lake Oswego"
917487,"St. Paul"
959863,"Wilsonville"
907626,"Lake Oswego"
910200,"Wilsonville"
904667,"St. Paul"
912435,"Beaverton"
948301,"Beaverton"
933700,"Sherwood"
946833,"Ridgefield"
951715,"Wilsonville"
931730,"Sherwood"
934089,"St. Paul"
926264,"Camas"
901179,"Lake Oswego"
951794,"Sherwood"
900633,"St. Paul"
902375,"Beaverton"
925094,"Sherwood"
930283,"Lake Oswego"
926965,"Camas"
933790,"Riverdale"
921511,"St. Paul"
916368,"Ridgefield"
904674,"Sherwood"
944570,"Wilsonville"
941885,"Lake Oswego"
939191,"St. Paul"
912562,"Lake Oswego"
915417,"Riverdale"
940027,"Riverdale"
941721,"Riverdale"
913818,"Wilsonville"
956935,"Riverdale"
901376,"Wilsonville"
924455,"Beaverton"
927668,"Lake Oswego"
932033,"St. Paul"
949510,"Wilsonville"
909708,"Ridgefield"
917244,"Beaverton"
926921,"Sherwood"
905440,"Sherwood"
939295,"Beaverton"
914014,"Wilsonville"
954858,"Beaverton"
926582,"Lake Oswego"
919007,"Ridgefield"
935853,"St. Paul"
904890,"Camas"
955880,"Camas"
956133,"Lake Oswego"
942654,"Ridgefield"
929151,"Camas"
948632,"St. Paul"
941654,"Beaverton"
938125,"Lake Oswego"
929463,"Ridgefield"
904148,"Beaverton"
905999,"Wilsonville"
928382,"Ridgefield"
905666,"Lake Oswego"
939087,"Lake Oswego"
941779,"Wilsonville"
931889,"Riverdale"
958050,"Camas"
946087,"St. Paul"
922824,"Riverdale"
911172,"Lake Oswego"
936402,"Camas"
952800,"Camas"
952425,"Sherwood"
919500,"Lake Oswego"
951190,"Beaverton"
905852,"St. Paul"
924424,"Sherwood"
934959,"Ridgefield"
929362,"Beaverton"
958998,"Lake Oswego"
912041,"St. Paul"
913462,"Sherwood"
956892,"Wilsonville"
906056,"Ridgefield"
923612,"Camas"
908383,"Beaverton"
942375,"Beaverton"
945812,"Wilsonville"
922858,"Wilsonville"
947973,"Sherwood"
957295,"Wilsonville"
935814,"Sherwood"
945861,"St. Paul"
941370,"Beaverton"
939132,"Ridgefield"
928707,"Sherwood"
945375,"Beaverton"
917589,"Lake Oswego"
933036,"Lake Oswego"
927672,"Wilsonville"
957995,"Sherwood"
904922,"Ridgefield"
905500,"Riverdale"
954879,"Lake Oswego"
916908,"Ridgefield"
958735,"Camas"
919675,"Sherwood"
931176,"Sherwood"
909438,"Wilsonville"
936072,"St. Paul"
906701,"Beaverton"
938599,"Beaverton"
904439,"Lake Oswego"
925110,"Ridgefield"
933281,"Lake Oswego"
935824,"Riverdale"
948377,"Lake Oswego"
908248,"Lake Oswego"
920241,"Camas"
956293,"Ridgefield"
932743,"Sherwood"
941854,"Ridgefield"
943774,"Sherwood"
905104,"Lake Oswego"
902577,"Lake Oswego"
900705,"St. Paul"
949903,"Wilsonville"
908132,"Beaverton"
920390,"Beaverton"
910993,"Ridgefield"
900792,"Wilsonville"
955331,"Sherwood"
917838,"Lake Oswego"
932677,"St. Paul"
939845,"Camas"
912173,"Ridgefield"
930581,"Camas"
953090,"Beaverton"
953859,"Ridgefield"
945054,"Camas"
948074,"Lake Oswego"
940060,"Beaverton"
942047,"St. Paul"
935559,"Ridgefield"
900372,"St. Paul"
924991,"Lake Oswego"
956779,"Sherwood"
947680,"Beaverton"
926998,"Lake Oswego"
947207,"Ridgefield"
924944,"Ridgefield"
938412,"St. Paul"
913826,"Lake Oswego"
930346,"Camas"
930776,"Camas"
941318,"Ridgefield"
909330,"Wilsonville"
952936,"Camas"
904795,"Ridgefield"
950749,"Wilsonville"
936895,"Beaverton"
904133,"Beaverton"
904599,"Camas"
937965,"Ridgefield"
930174,"Wilsonville"
920790,"Beaverton"
939696,"Camas"
901254,"Wilsonville"
930441,"St. Paul"
939130,"Wilsonville"
929621,"Camas"
956848,"Lake Oswego"
924678,"Lake Oswego"
906827,"Lake Oswego"
905692,"Ridgefield"
935948,"St. Paul"
903402,"Ridgefield"
939643,"Wilsonville"
942415,"Camas"
919562,"Lake Oswego"
911323,"Sherwood"
930343,"Wilsonville"
938062,"Riverdale"
944617,"Riverdale"
915431,"Sherwood"
929043,"Sherwood"
936581,"Wilsonville"
900228,"Wilsonville"
958221,"Sherwood"
936205,"Beaverton"
912193,"St. Paul"
951172,"Wilsonville"
951983,"Wilsonville"
943135,"Camas"
918017,"Sherwood"
952757,"Camas"
942876,"Wilsonville"
960188,"St. Paul"
934564,"Lake Oswego"
954689,"Wilsonville"
952429,"St. Paul"
937229,"Wilsonville"
946284,"Wilsonville"
941061,"Riverdale"
927962,"Beaverton"
948364,"Wilsonville"
916758,"Lake Oswego"
926562,"Lake Oswego"
953741,"Camas"
947806,"Lake Oswego"
938586,"Lake Oswego"
911193,"Ridgefield"
959988,"Sherwood"
927778,"Ridgefield"
949368,"Lake Oswego"
902917,"Wilsonville"
943151,"Beaverton"
935770,"Ridgefield"
956914,"Riverdale"
923567,"Beaverton"
939646,"Ridgefield"
958136,"Sherwood"
934020,"Camas"
952112,"Sherwood"
958067,"Beaverton"
902691,"Lake Oswego"
911339,"Lake Oswego"
944886,"Sherwood"
931663,"Sherwood"
934866,"Wilsonville"
906076,"St. Paul"
908741,"Ridgefield"
946375,"Beaverton"
901838,"Beaverton"
916133,"Ridgefield"
929809,"Beaverton"
912029,"Lake Oswego"
911677,"Wilsonville"
927608,"Beaverton"
933349,"Sherwood"
945120,"Wilsonville"
920187,"Sherwood"
905176,"Beaverton"
954420,"Ridgefield"
915837,"Camas"
900982,"Wilsonville"
925244,"Sherwood"
923356,"Ridgefield"
905721,"St. Paul"
915331,"Camas"
926545,"Ridgefield"
951112,"Wilsonville"
914240,"Lake Oswego"
951639,"Wilsonville"
907966,"Beaverton"
952078,"Wilsonville"
953803,"Beaverton"
957197,"Ridgefield"
916460,"Sherwood"
936057,"Beaverton"
952787,"Camas"
952498,"Beaverton"
919746,"Beaverton"
959253,"Wilsonville"
926437,"Lake Oswego"
923895,"Wilsonville"
957261,"Camas"
908305,"Lake Oswego"
908708,"Beaverton"
949733,"Beaverton"
915091,"Sherwood"
949453,"Ridgefield"
900657,"Camas"
924087,"Riverdale"
945061,"Sherwood"
935238,"Lake Oswego"
954687,"Wilsonville"
938222,"Lake Oswego"
956485,"Ridgefield"
929719,"Lake Oswego"
947731,"Lake Oswego"
939366,"Sherwood"
909178,"Camas"
913403,"Wilsonville"
939858,"Sherwood"
929468,"Sherwood"
952648,"Ridgefield"
931424,"Sherwood"
905756,"Beaverton"
940489,"Sherwood"
945575,"Ridgefield"
935270,"Wilsonville"
951180,"Sherwood"
939292,"Sherwood"
900904,"Ridgefield"
934114,"Camas"
900481,"Ridgefield"
926782,"Lake Oswego"
909833,"Sherwood"
908801,"Sherwood"
942918,"Beaverton"
950481,"Camas"
902176,"Ridgefield"
954607,"Camas"
938406,"Lake Oswego"
908563,"Ridgefield"
954605,"Camas"
912831,"Wilsonville"
947600,"Riverdale"
921034,"Beaverton"
940123,"Beaverton"
912128,"St. Paul"
909167,"St. Paul"
929790,"Wilsonville"
911749,"Riverdale"
918374,"Ridgefield"
900087,"Lake Oswego"
950464,"Wilsonville"
942439,"Wilsonville"
951390,"Camas"
932312,"Ridgefield"
906181,"Wilsonville"
938287,"Wilsonville"
915069,"Camas"
931372,"Beaverton"
947182,"Beaverton"
921302,"Lake Oswego"
914216,"Camas"
929074,"Lake Oswego"
956557,"Riverdale"
928117,"Beaverton"
959915,"Riverdale"
904400,"Sherwood"
912209,"Ridgefield"
905768,"Beaverton"
907051,"Wilsonville"
916303,"Beaverton"
949230,"Wilsonville"
910764,"Beaverton"
929409,"Ridgefield"
947024,"Riverdale"
942138,"Sherwood"
958751,"Sherwood"
915485,"Wilsonville"
939848,"Camas"
960107,"Riverdale"
915470,"Lake Oswego"
924390,"Camas"
960477,"Sherwood"
935076,"Wilsonville"
950927,"Sherwood"
956641,"St. Paul"
937071,"Beaverton"
925930,"Ridgefield"
933788,"Wilsonville"
910934,"Riverdale"
948832,"Camas"
902757,"Sherwood"
915203,"Sherwood"
940247,"Lake Oswego"
949872,"Riverdale"
940194,"Ridgefield"
925946,"Wilsonville"
912368,"Sherwood"
935659,"Sherwood"
912554,"St. Paul"
942333,"Beaverton"
939520,"Lake Oswego"
948154,"Ridgefield"
939270,"St. Paul"
941972,"Wilsonville"
915312,"Sherwood"
940922,"Beaverton"
911948,"Riverdale"
920344,"Sherwood"
939602,"St. Paul"
940032,"Beaverton"
942954,"Ridgefield"
911113,"Beaverton"
902382,"Sherwood"
951826,"Riverdale"
953424,"Wilsonville"
906373,"Riverdale"
945372,"Lake Oswego"
949914,"Lake Oswego"
930053,"Wilsonville"
942458,"Wilsonville"
900176,"Lake Oswego"
902802,"Beaverton"
952107,"Beaverton"
917753,"Ridgefield"
917293,"Camas"
953475,"Riverdale"
929762,"Beaverton"
949084,"Riverdale"
932396,"Wilsonville"
904522,"Riverdale"
907753,"Beaverton"
905174,"Beaverton"
906855,"Sherwood"
933325,"Wilsonville"
948681,"Wilsonville"
915139,"Lake Oswego"
925966,"Beaverton"
937092,"Beaverton"
915361,"Lake Oswego"
930701,"Lake Oswego"
941045,"Sherwood"
947748,"Wilsonville"
917416,"Wilsonville"
947073,"Sherwood"
937600,"St. Paul"
913058,"Wilsonville"
937365,"Lake Oswego"
933097,"Lake Oswego"
944910,"Beaverton"
954303,"Lake Oswego"
936839,"Camas"
914021,"Beaverton"
925710,"Wilsonville"
950148,"St. Paul"
916955,"Beaverton"
912550,"Sherwood"
943583,"Wilsonville"
910696,"Wilsonville"
956217,"Beaverton"
907233,"Sherwood"
911708,"Lake Oswego"
956316,"St. Paul"
921468,"Sherwood"
900809,"Beaverton"
949077,"Lake Oswego"
945928,"Camas"
902140,"St. Paul"
947250,"Riverdale"
912856,"Lake Oswego"
949441,"St. Paul"
917730,"Ridgefield"
952608,"Camas"
931967,"Riverdale"
946395,"Riverdale"
929899,"Wilsonville"
902008,"Beaverton"
959065,"Wilsonville"
902233,"Wilsonville"
919686,"Lake Oswego"
942536,"Ridgefield"
957455,"Lake Oswego"
909649,"Wilsonville"
944680,"Riverdale"
921423,"Ridgefield"
905762,"Wilsonville"
925534,"Camas"
947348,"Ridgefield"
951020,"Camas"
957144,"Lake Oswego"
910558,"St. Paul"
908729,"St. Paul"
957509,"Lake Oswego"
916567,"Camas"
959454,"Beaverton"
928972,"Lake Oswego"
924690,"Ridgefield"
940274,"Beaverton"
930258,"Sherwood"
928580,"Beaverton"
908092,"Sherwood"
905158,"Sherwood"
937641,"Wilsonville"
951899,"St. Paul"
937820,"Wilsonville"
938253,"Ridgefield"
929049,"Ridgefield"
926239,"Beaverton"
900563,"Sherwood"
952188,"St. Paul"
954795,"Beaverton"
900117,"Wilsonville"
905627,"Wilsonville"
959593,"Beaverton"
946413,"Ridgefield"
910182,"Sherwood"
905123,"Sherwood"
948865,"Beaverton"
909694,"Ridgefield"
909170,"Camas"
907908,"Sherwood"
926826,"Wilsonville"
940323,"Ridgefield"
953588,"Sherwood"
949011,"Camas"
905766,"Lake Oswego"
941075,"Ridgefield"
906969,"Camas"
958851,"Beaverton"
919660,"Camas"
913343,"Sherwood"
950580,"Riverdale"
910659,"Lake Oswego"
901732,"Lake Oswego"
918271,"Riverdale"
925847,"Wilsonville"
951242,"Ridgefield"
903837,"Sherwood"
950446,"Lake Oswego"
906738,"Riverdale"
942653,"Sherwood"
915654,"Ridgefield"
914774,"Camas"
953140,"Lake Oswego"
909568,"Camas"
949832,"Riverdale"
957031,"Riverdale"
921647,"Ridgefield"
929912,"Lake Oswego"
950366,"Sherwood"
921283,"Beaverton"
950852,"Camas"
929817,"Camas"
